year,playerID,name,gamesPlayed,scores,assists,goals,plusMinus,completions,completionPercentage,hockeyAssists,throwaways,stalls,drops,blocks,callahans,pulls,teams,pointsPlayed,oPointsPlayed,dPointsPlayed,minutesPlayed,possessions,oEfficiency,yardsTotal,yardsThrown,yardsReceived,hucksCompleted,huckPercentage
2019,msheppard,Max Sheppard,14,9.21,4.86,4.36,7.36,21.07,89.12,0.86,2.07,0.0,0.43,0.64,0.0,2.21,PIT,24.07,17.14,6.93,24.38,27.5,52.73,,,,,
2019,mmcdonnel,Rowan McDonnell,13,9.08,3.92,5.15,7.08,31.38,92.31,3.0,2.08,0.0,0.31,0.38,0.0,1.46,DC,27.62,20.54,7.08,29.05,32.69,53.65,,,,,
2019,tdunn,Travis Dunn,13,7.46,4.38,3.08,6.31,28.62,93.94,3.46,1.69,0.08,0.15,0.69,0.0,0.0,SD,26.85,21.31,5.54,27.09,31.46,57.7,,,,,
2019,hfisher,Henry Fisher,9,6.33,1.56,4.78,6.11,19.22,97.19,2.0,0.33,0.0,0.0,0.11,0.0,0.0,RAL,21.44,18.67,2.78,22.71,26.44,58.4,,,,,
2019,ejaime,Elijah Jaime,10,6.4,1.2,5.2,6.1,10.1,95.28,1.2,0.5,0.0,0.2,0.4,0.0,0.2,ATL,21.1,16.2,4.9,21.67,24.5,59.18,,,,,
2019,lgivol,Lior Givol,7,6.43,3.43,3.0,5.71,22.14,93.37,2.86,1.14,0.0,0.14,0.57,0.0,0.0,SJ,27.57,25.57,2.0,27.0,31.86,53.36,,,,,
2019,jnethercu,Jonathan Nethercutt,2,5.0,5.0,0.0,5.5,25.0,96.15,1.5,0.5,0.0,0.0,1.0,0.0,10.5,RAL,26.5,8.0,18.5,27.2,22.0,47.73,,,,,
2019,mrehder,Matthew Rehder,8,5.5,2.13,3.38,5.5,16.38,88.51,1.88,1.88,0.0,0.25,2.13,0.0,4.88,CHI,27.75,18.13,9.63,27.12,28.38,58.15,,,,,
2019,smcdougal,Sean McDougall,13,6.15,3.77,2.38,5.38,15.85,92.38,1.23,1.23,0.0,0.38,0.85,0.08,0.15,LA,22.15,16.69,5.46,21.52,25.38,57.27,,,,,
2019,pjanas,Pawel Janas,13,6.77,5.92,0.85,5.31,54.92,95.07,2.77,1.85,0.08,0.23,0.62,0.0,2.77,CHI,25.77,20.08,5.69,27.82,29.69,53.63,,,,,
2019,zsabin,Zach Sabin,7,3.57,1.14,2.43,5.29,8.43,96.72,1.57,0.14,0.0,0.14,2.0,0.0,3.0,SEA,24.57,10.14,14.43,23.37,19.43,50.0,,,,,
2019,jboychuk,Jay Boychuk,11,6.45,2.64,3.82,5.27,25.45,95.56,2.36,1.09,0.0,0.55,0.45,0.0,0.0,SEA,24.55,21.55,3.0,24.6,27.64,54.93,,,,,
2019,cwilder,Carson Wilder,13,5.54,2.38,3.15,5.08,13.31,90.58,1.38,1.08,0.0,0.0,0.62,0.0,0.0,DAL,21.31,19.23,2.08,22.06,28.54,54.45,,,,,
2019,jfairfax,Jacob Fairfax,13,5.54,3.15,2.38,5.08,14.54,93.1,1.38,0.85,0.08,0.23,0.62,0.0,1.08,RAL,22.77,18.54,4.23,23.24,26.85,57.59,,,,,
2019,mmackenzi,Mike Mackenzie,2,4.5,1.5,3.0,5.0,5.5,,0.0,0.0,0.0,0.0,0.5,0.5,0.0,TOR,11.5,3.0,8.5,10.35,8.5,,,,,,
2019,rgross,Rick Gross,13,5.08,1.54,3.54,4.77,16.46,96.4,1.92,0.54,0.0,0.15,0.38,0.0,0.0,IND,22.46,19.08,3.38,23.99,27.31,59.15,,,,,
2019,jhelton,Jonathan Helton,12,5.92,3.67,2.25,4.75,25.67,92.22,3.83,1.92,0.0,0.17,0.92,0.0,1.75,SD,27.0,21.83,5.17,25.34,30.42,59.73,,,,,
2019,aarsenaul1,Alec Arsenault,11,6.0,2.36,3.64,4.73,17.27,86.76,2.0,1.82,0.0,0.27,0.82,0.0,0.0,OTT,23.55,19.45,4.09,24.17,30.73,47.34,,,,,
2019,knorth,Keegan North,10,6.2,3.4,2.8,4.7,30.3,94.39,2.5,1.6,0.0,0.4,0.5,0.0,0.1,IND,24.2,19.4,4.8,26.46,28.2,57.45,,,,,
2019,tcarpente,Travis Carpenter,14,5.64,4.36,1.29,4.64,39.86,95.38,2.86,1.93,0.0,0.07,1.0,0.0,3.5,IND,26.07,19.5,6.57,28.77,30.29,54.01,,,,,
2019,ngoff,Nate Goff,5,5.2,2.6,2.6,4.6,14.4,91.14,0.8,1.0,0.2,0.6,1.0,0.0,0.0,CHI,22.6,16.6,6.0,25.39,26.6,48.12,,,,,
2019,bvohnoutk,Bryan Vohnoutka,12,6.0,2.5,3.5,4.58,16.17,91.51,1.5,1.5,0.0,0.42,0.5,0.0,0.08,MIN,22.75,18.25,4.5,24.83,30.08,50.42,,,,,
2019,tedmonds,Thomas Edmonds,12,6.25,3.58,2.67,4.58,55.83,96.13,3.0,1.92,0.08,0.17,0.42,0.0,0.0,PIT,20.83,17.75,3.08,24.01,25.75,55.34,,,,,
2019,mfreystae,Mischa Freystaetter,9,4.33,2.0,2.33,4.56,16.33,97.35,3.0,0.22,0.11,0.0,0.44,0.0,0.0,RAL,21.67,13.44,8.22,22.64,21.78,56.12,,,,,
2019,acoffin,Abe Coffin,14,5.14,3.5,1.64,4.5,30.29,95.07,1.71,1.21,0.0,0.07,0.64,0.0,0.21,DAL,20.71,18.71,2.0,21.73,27.07,52.24,,,,,
2019,kelsalaam,Khalif El-Salaam,10,4.6,3.0,1.6,4.5,15.5,91.18,1.3,1.1,0.0,0.0,1.0,0.0,4.8,SEA,26.8,9.4,17.4,24.67,20.5,40.0,,,,,
2019,mwhitton,Mark Whitton,6,5.17,1.67,3.5,4.5,13.5,90.0,1.67,1.33,0.0,0.67,1.33,0.0,3.0,DET,26.5,18.83,7.67,35.1,31.33,35.64,,,,,
2019,bley,Bobby Ley,7,5.71,3.86,1.86,4.43,42.57,95.51,1.86,1.86,0.0,0.0,0.57,0.0,0.0,RAL,25.29,21.14,4.14,27.5,30.57,59.81,,,,,
2019,dlandesma,Danny Landesman,10,4.5,1.3,3.2,4.4,10.8,95.58,1.4,0.3,0.0,0.2,0.4,0.0,0.1,LA,17.4,13.3,4.1,16.95,20.1,55.72,,,,,
2019,bhouser,Brad Houser,8,5.88,2.25,3.63,4.38,20.38,91.57,1.13,1.75,0.0,0.13,0.38,0.0,0.0,SEA,24.13,22.25,1.88,22.05,27.75,56.76,,,,,
2019,bseuntjen,Bradley Seuntjens,12,4.17,0.67,3.5,4.33,12.75,95.63,1.42,0.58,0.0,0.0,0.75,0.0,0.17,TB,27.17,17.92,9.25,28.54,29.83,44.41,,,,,
2019,kcoulter,Kevin Coulter,6,7.17,4.67,2.5,4.33,22.67,86.62,0.67,3.33,0.0,0.33,0.83,0.0,6.5,DET,28.5,18.5,10.0,30.75,30.67,41.3,,,,,
2019,pgraffy,Peter Graffy,6,4.83,2.33,2.5,4.33,14.5,89.69,1.33,1.17,0.0,0.17,0.83,0.0,1.67,MAD,17.17,11.33,5.83,18.03,18.83,51.33,,,,,
2019,sham,Sean Ham,12,4.67,0.5,4.17,4.33,10.42,94.7,1.58,0.42,0.0,0.08,0.17,0.0,0.0,SD,23.75,21.33,2.42,21.0,28.17,64.5,,,,,
2019,jjimenez,Joc Jimenez,13,4.54,1.31,3.23,4.31,10.15,91.67,1.46,0.69,0.0,0.23,0.69,0.0,0.15,LA,20.77,14.54,6.23,19.01,21.77,58.66,,,,,
2019,jfroude,Jay Froude,13,4.46,2.23,2.23,4.23,10.77,89.17,1.54,0.85,0.08,0.38,1.0,0.08,2.38,DAL,20.0,14.77,5.23,21.28,24.54,46.71,,,,,
2019,khenke,Kyle Henke,10,5.5,3.1,2.4,4.2,19.7,91.2,1.6,1.5,0.1,0.5,0.7,0.0,0.3,AUS,22.2,17.4,4.8,24.87,29.9,43.48,,,,,
2019,aroney,Andrew Roney,11,7.27,6.27,1.0,4.18,52.09,90.09,2.27,4.27,0.0,0.09,1.27,0.0,1.27,TB,30.55,18.91,11.64,31.46,33.36,42.51,,,,,
2019,gmartin,Greg Martin,6,3.83,0.5,3.33,4.17,5.5,91.67,0.67,0.33,0.0,0.0,0.67,0.0,2.0,PHI,17.83,12.83,5.0,16.93,22.5,42.96,,,,,
2019,msmith,Matt Smith,12,4.67,1.92,2.75,4.17,22.0,96.0,2.58,0.92,0.0,0.25,0.67,0.08,0.0,ATL,23.25,16.42,6.83,25.78,26.33,56.33,,,,,
2019,bsickles,Billy Sickles,7,4.43,2.43,2.0,4.14,20.57,91.72,1.57,1.14,0.0,0.43,1.29,0.0,0.0,PHI,20.43,16.43,4.0,24.91,29.43,40.29,,,,,
2019,jcohen,Jesse Cohen,8,5.13,2.0,3.13,4.13,15.13,93.08,1.88,0.88,0.0,0.25,0.13,0.0,0.0,SD,20.88,18.25,2.63,17.72,23.88,64.4,,,,,
2019,dsmith,Dalton Smith,10,4.8,2.2,2.6,4.1,39.8,96.6,2.6,1.1,0.0,0.3,0.7,0.0,0.5,DAL,23.1,19.3,3.8,24.87,30.8,51.3,,,,,
2019,klaurence,Keenan Laurence,11,3.64,1.73,1.91,4.09,8.36,96.84,0.82,0.18,0.0,0.18,0.82,0.0,0.0,SJ,22.0,9.0,13.0,19.17,16.82,47.03,,,,,
2019,charris,Cameron Harris,14,5.29,2.86,2.43,4.07,20.29,91.32,1.79,1.64,0.0,0.21,0.64,0.0,0.93,TOR,22.5,18.21,4.29,23.53,28.21,50.63,,,,,
2019,jwilliams,Jack Williams,14,5.0,3.07,1.93,4.07,31.57,94.85,3.71,1.29,0.07,0.29,0.64,0.0,0.07,NY,26.21,19.79,6.43,28.26,31.14,58.94,,,,,
2019,ckline,Conor Kline,15,4.27,0.8,3.47,4.0,5.27,94.05,0.47,0.27,0.0,0.2,0.2,0.0,0.0,NY,15.8,11.13,4.67,15.11,16.87,66.4,,,,,
2019,epollack,Ethan Pollack,9,5.0,1.56,3.44,4.0,14.44,93.53,1.33,0.89,0.0,0.33,0.22,0.0,0.0,AUS,19.67,16.89,2.78,21.76,27.44,43.72,,,,,
2019,glindsley,Grant Lindsley,12,5.75,3.5,2.25,4.0,27.5,92.96,2.83,1.75,0.08,0.25,0.25,0.0,0.0,NY,24.42,19.67,4.75,26.74,29.75,59.94,,,,,
2019,mjackson,Matt Jackson,1,3.0,0.0,3.0,4.0,23.0,88.46,3.0,3.0,0.0,0.0,4.0,0.0,0.0,DAL,20.0,18.0,2.0,23.33,40.0,32.5,,,,,
2019,wlindquis,Will Lindquist,8,4.0,1.88,2.13,4.0,10.63,94.44,0.75,0.5,0.0,0.0,0.5,0.0,0.0,ATL,14.88,9.63,5.25,15.4,16.25,54.62,,,,,
2019,kquinlan,Kevin Quinlan,12,5.58,4.75,0.83,3.92,25.75,92.24,1.42,1.92,0.0,0.17,0.42,0.0,0.0,MTL,21.67,18.67,3.0,23.79,28.58,49.56,,,,,
2019,tokita,Tim Okita,12,4.92,3.67,1.25,3.92,42.58,97.52,1.75,0.92,0.0,0.33,0.25,0.0,0.0,SD,23.33,21.08,2.25,23.33,28.58,60.93,,,,,
2019,pgeertzla,Peter Geertz-Larson,8,4.38,0.63,3.75,3.88,6.5,88.14,0.75,0.63,0.0,0.0,0.13,0.0,0.0,SEA,18.25,17.25,1.0,15.56,20.25,59.88,,,,,
2019,jbabbitt,Jeff Babbitt,15,2.67,0.33,2.33,3.87,7.33,97.35,0.47,0.2,0.0,0.07,1.47,0.0,0.27,NY,21.13,8.2,12.93,22.2,18.53,51.08,,,,,
2019,nhirst,Nathan Hirst,12,5.58,2.83,2.75,3.83,15.83,89.2,1.5,1.83,0.0,0.25,0.33,0.0,0.0,TOR,20.33,17.75,2.58,21.07,26.42,52.68,,,,,
2019,mwalter,Mick Walter,8,2.13,0.25,1.88,3.75,3.25,89.66,0.25,0.38,0.0,0.0,2.0,0.0,0.0,AUS,15.88,5.75,10.13,18.0,17.38,30.22,,,,,
2019,colsen,Christian Olsen,11,4.64,3.0,1.64,3.73,21.27,93.23,1.73,1.18,0.0,0.18,0.45,0.0,0.45,ATL,21.64,14.45,7.18,24.47,23.09,53.54,,,,,
2019,jhill,Jeremy Hill,11,4.36,1.45,2.91,3.73,13.45,88.1,1.73,1.55,0.09,0.36,1.27,0.0,0.0,OTT,22.55,18.0,4.55,24.56,30.55,41.37,,,,,
2019,kloiseau,Karl Loiseau,11,4.55,2.91,1.64,3.73,25.82,94.04,2.09,1.09,0.0,0.45,0.73,0.0,0.18,OTT,23.45,19.73,3.73,25.55,31.91,45.87,,,,,
2019,cburden,Cam Burden,10,4.9,2.8,2.1,3.7,34.3,93.21,3.0,1.9,0.0,0.0,0.7,0.0,0.2,MIN,23.4,19.2,4.2,24.58,29.1,56.01,,,,,
2019,acarroll,Andrew Carroll,12,4.92,2.83,2.08,3.67,22.17,93.33,2.83,1.33,0.08,0.42,0.5,0.08,0.0,TOR,21.75,18.17,3.58,22.53,26.67,55.63,,,,,
2019,tmitchell,Terrence Mitchell,13,4.15,1.08,3.08,3.62,11.0,92.86,1.62,0.62,0.0,0.31,0.38,0.0,0.0,RAL,19.0,16.08,2.92,20.4,22.92,59.4,,,,,
2019,wgroth,Wesley Groth,13,4.46,2.23,2.23,3.62,10.46,87.74,1.77,1.23,0.0,0.15,0.54,0.0,0.0,SD,18.15,15.54,2.62,17.06,21.62,60.14,,,,,
2019,smott,Sean Mott,12,5.33,4.33,1.0,3.58,24.33,89.85,2.25,2.42,0.0,0.33,1.0,0.0,1.33,PHI,24.17,18.75,5.42,27.5,32.5,43.59,,,,,
2019,hmehta,Himalaya Mehta,11,4.18,0.45,3.73,3.55,13.73,91.52,1.64,1.0,0.0,0.45,0.82,0.0,0.0,PHI,18.45,15.73,2.73,21.8,26.64,44.71,,,,,
2019,jbanks,Jarrod Banks,11,4.45,1.91,2.55,3.55,11.09,91.04,1.18,0.82,0.0,0.45,0.36,0.0,0.0,DC,17.55,14.0,3.55,17.38,20.64,62.11,,,,,
2019,dswanson,Drew Swanson,13,2.08,0.15,1.92,3.54,2.46,88.89,0.15,0.23,0.0,0.15,1.85,0.0,0.0,CHI,19.62,3.15,16.46,19.44,14.0,38.46,,,,,
2019,sknoche,Sterling Knoche,11,1.82,0.36,1.45,3.45,4.18,90.2,0.36,0.27,0.0,0.09,2.0,0.0,0.0,MAD,22.27,2.64,19.64,22.81,15.82,44.83,,,,,
2019,hphan,Henry Phan,7,4.14,2.86,1.29,3.43,46.14,96.71,3.43,1.29,0.0,0.14,0.71,0.0,0.0,SEA,24.57,23.29,1.29,23.69,29.0,56.16,,,,,
2019,dsperling,Daniel Sperling,5,3.6,2.4,1.2,3.4,9.2,97.87,0.4,0.2,0.2,0.0,0.0,0.0,0.0,ATL,19.6,11.2,8.4,21.32,20.6,50.49,,,,,
2019,aweaver,Aaron Weaver,11,3.27,2.0,1.27,3.36,22.73,96.53,2.0,0.55,0.0,0.09,0.73,0.0,0.27,LA,21.64,12.73,8.91,21.11,21.18,57.08,,,,,
2019,kpettitsc,Kevin Pettit-Scantling,11,1.82,0.73,1.09,3.36,8.45,92.08,0.73,0.45,0.0,0.27,2.27,0.0,10.09,MAD,22.91,3.73,19.18,24.88,17.55,44.56,,,,,
2019,mbecich,Mike Becich,6,3.33,0.33,3.0,3.33,3.0,85.71,0.67,0.5,0.0,0.17,0.67,0.0,0.0,SJ,20.33,7.67,12.67,15.73,14.33,53.49,,,,,
2019,mladyman,Mathew Ladyman,9,3.56,1.56,2.0,3.33,12.56,97.41,0.56,0.0,0.0,0.44,0.22,0.0,0.0,MIN,20.78,17.78,3.0,21.95,26.89,56.2,,,,,
2019,ccamp,Colin Camp,11,4.09,1.64,2.45,3.27,15.09,93.79,0.73,0.73,0.0,0.27,0.18,0.0,0.27,MAD,16.45,14.0,2.45,20.03,22.0,51.24,,,,,
2019,elissner,Eric Lissner,8,3.0,2.38,0.63,3.25,15.0,91.6,1.13,1.13,0.13,0.0,1.38,0.0,6.75,LA,20.75,4.75,16.0,21.5,16.88,50.37,,,,,
2019,bkatz1,Ben Katz,13,3.46,2.31,1.15,3.23,35.0,96.6,2.08,0.92,0.0,0.15,0.85,0.0,0.31,NY,23.77,14.15,9.62,27.34,25.38,57.88,,,,,
2019,gpowell,Geoff Powell,9,3.56,0.78,2.78,3.22,9.22,94.32,0.89,0.56,0.0,0.22,0.44,0.0,0.0,TOR,20.56,15.33,5.22,21.46,25.11,52.65,,,,,
2019,ljacobs,Levi Jacobs,14,5.07,2.64,2.43,3.21,16.43,88.8,1.43,1.79,0.14,0.36,0.29,0.0,0.0,IND,20.79,17.79,3.0,22.81,25.86,59.12,,,,,
2019,asjogren,Andrew Sjogren,10,3.5,0.6,2.9,3.2,14.3,96.62,2.8,0.4,0.0,0.4,0.5,0.0,0.0,DET,22.6,19.4,3.2,29.61,30.0,38.33,,,,,
2019,mcassell,Max Cassell,12,4.5,2.17,2.33,3.17,26.08,95.72,1.92,1.17,0.0,0.25,0.08,0.0,0.0,DC,21.83,18.75,3.08,22.71,27.58,59.52,,,,,
2019,spoitteso,Sacha Poitte-Sokolsky,12,4.75,1.5,3.25,3.17,21.33,94.12,1.92,1.33,0.0,0.5,0.25,0.0,0.0,MTL,20.33,18.17,2.17,22.36,26.83,53.11,,,,,
2019,cbrock,Cameron Brock,13,4.23,1.08,3.15,3.15,14.54,92.65,1.62,1.08,0.0,0.08,0.08,0.0,0.0,IND,21.69,18.77,2.92,23.12,26.85,60.74,,,,,
2019,mstevens,Matt Stevens,13,3.08,0.38,2.69,3.15,5.85,97.44,0.77,0.15,0.0,0.15,0.38,0.0,0.0,NY,17.15,15.0,2.15,15.68,20.54,63.67,,,,,
2019,efalat,Ethan Falat,7,3.86,2.0,1.86,3.14,15.57,93.16,0.71,1.0,0.0,0.29,0.57,0.0,0.43,SJ,20.86,14.0,6.86,21.35,23.43,46.95,,,,,
2019,nsaul,Noah Saul,9,4.11,3.0,1.11,3.11,44.0,96.82,3.11,1.11,0.0,0.0,0.11,0.0,2.11,RAL,24.0,16.56,7.44,25.93,26.44,56.72,,,,,
2019,tbacon,Tyler Bacon,11,4.18,2.36,1.82,3.09,22.18,92.42,1.55,1.45,0.0,0.09,0.45,0.0,0.73,LA,17.82,14.0,3.82,19.76,22.0,53.31,,,,,
2019,jcostello,Jonathan Costello,1,2.0,2.0,0.0,3.0,4.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DAL,13.0,0.0,13.0,12.5,10.0,,,,,,
2019,jnissen,Jacques Nissen,5,2.8,1.6,1.2,3.0,18.8,100.0,2.0,0.0,0.0,0.2,0.4,0.0,0.0,DC,21.0,18.4,2.6,20.84,25.2,61.11,,,,,
2019,jrichards,Joe Richards,4,1.75,0.5,1.25,3.0,3.5,,0.5,0.25,0.0,0.0,1.5,0.0,0.0,DC,19.25,6.25,13.0,22.38,18.5,37.84,,,,,
2019,jshanahan,Jack Shanahan,12,4.08,1.83,2.25,3.0,15.5,93.0,1.25,1.08,0.0,0.33,0.33,0.0,0.17,CHI,22.42,18.25,4.17,22.23,25.0,58.67,,,,,
2019,jtowle,Jimmy Towle,13,3.31,1.0,2.31,3.0,12.62,93.71,1.69,0.69,0.0,0.38,0.77,0.0,0.0,PIT,19.77,17.08,2.69,20.57,24.54,54.86,,,,,
2019,mpardo,Michael Pardo,8,4.13,0.5,3.63,3.0,13.0,92.04,1.88,1.13,0.0,0.13,0.13,0.0,0.0,CHI,20.13,16.38,3.75,22.67,22.88,59.02,,,,,
2019,nboucher,Nick Boucher,12,5.33,3.42,1.92,3.0,36.0,90.57,1.83,2.67,0.08,0.42,0.75,0.0,1.0,OTT,24.08,19.5,4.58,26.7,32.17,44.56,,,,,
2019,searley,Shane Earley,6,4.0,1.0,3.0,3.0,8.67,88.14,1.17,1.0,0.0,0.0,0.0,0.0,0.0,SJ,18.83,17.0,1.83,18.2,21.5,57.36,,,,,
2019,jklane,Josh Klane,12,6.08,5.17,0.92,2.92,43.25,91.05,2.42,3.33,0.0,0.17,0.33,0.0,0.5,MIN,22.83,18.92,3.92,25.77,30.58,50.14,,,,,
2019,gbraun,Garrett Braun,11,3.55,1.36,2.18,2.91,15.73,95.05,1.45,0.82,0.0,0.27,0.45,0.0,0.0,DC,19.09,16.09,3.0,19.95,24.18,57.89,,,,,
2019,amuraoka,Akifumi Muraoka,14,4.07,2.14,1.93,2.86,14.79,88.46,1.79,1.64,0.0,0.0,0.43,0.0,0.0,TOR,21.57,17.79,3.79,21.82,26.64,52.28,,,,,
2019,btan,Bretton Tan,6,1.83,0.17,1.67,2.83,7.5,91.84,0.5,0.33,0.0,0.33,1.67,0.0,0.0,TOR,19.83,5.83,14.0,21.45,18.17,37.61,,,,,
2019,kkoo,KJ Koo,6,3.33,1.5,1.83,2.83,9.0,94.74,0.83,0.33,0.17,0.67,0.5,0.0,0.17,LA,18.33,12.67,5.67,15.58,18.67,58.93,,,,,
2019,jgreenber1,Jacob Greenberg,5,2.2,0.2,2.0,2.8,5.8,93.55,0.4,0.4,0.0,0.2,1.2,0.0,0.2,SJ,18.2,9.4,8.8,18.09,16.0,45.0,,,,,
2019,jmaskalun,Jeff Maskalunas,5,2.2,1.0,1.2,2.8,5.8,96.67,0.4,0.2,0.0,0.4,1.2,0.2,0.0,MAD,14.8,5.2,9.6,15.41,13.6,39.71,,,,,
2019,jwodatch1,Jeff Wodatch,8,3.63,2.25,1.38,2.75,21.13,94.94,2.88,0.75,0.0,0.63,0.5,0.0,0.0,DC,22.13,18.63,3.5,22.56,26.63,63.38,,,,,
2019,nprior,Nathan Prior,12,3.75,2.83,0.92,2.75,54.58,96.61,3.58,1.25,0.08,0.17,0.42,0.0,0.0,DC,23.5,20.0,3.5,25.88,30.08,56.23,,,,,
2019,tslack,Thomas Slack,11,3.36,1.55,1.82,2.73,14.0,94.48,1.64,0.64,0.0,0.36,0.36,0.0,0.0,DAL,20.18,17.27,2.91,20.44,24.27,59.93,,,,,
2019,awalch,Andrew Walch,10,2.8,1.2,1.6,2.7,15.5,96.27,1.9,0.3,0.0,0.3,0.5,0.0,0.0,AUS,20.1,15.9,4.2,21.22,24.2,48.35,,,,,
2019,smilardov,Steven Milardovich,13,2.69,1.85,0.85,2.69,14.38,91.22,1.08,1.0,0.0,0.23,1.23,0.0,4.23,SD,24.0,10.38,13.62,24.77,21.38,50.36,,,,,
2019,dwiseman,Dave Wiseman,6,3.0,1.67,1.33,2.67,9.17,91.67,1.17,0.67,0.0,0.33,0.67,0.0,0.0,MAD,16.0,13.5,2.5,18.98,21.0,53.97,,,,,
2019,hschneide,Henry Schneider,3,1.67,1.0,0.67,2.67,8.67,100.0,0.33,0.0,0.0,0.0,1.0,0.0,0.67,SEA,16.33,8.0,8.33,17.14,13.0,53.85,,,,,
2019,jhess,Jeremy Hess,3,1.33,0.67,0.67,2.67,3.0,,0.67,0.0,0.0,0.0,1.33,0.0,4.67,DC,18.67,5.33,13.33,21.42,15.67,31.91,,,,,
2019,krichards,Kevin Richardson,9,2.78,0.78,2.0,2.67,25.11,98.26,2.11,0.33,0.0,0.22,0.44,0.0,0.0,DAL,21.33,18.33,3.0,22.68,24.56,54.75,,,,,
2019,marcata,Mike Arcata,12,3.75,2.17,1.58,2.67,11.75,88.13,0.92,1.42,0.0,0.17,0.5,0.0,1.25,PHI,20.0,12.17,7.83,20.04,23.0,43.48,,,,,
2019,mkiyoi,Michael Kiyoi,9,3.44,1.89,1.56,2.67,17.33,94.55,2.67,0.89,0.0,0.22,0.33,0.0,0.0,LA,18.67,16.89,1.78,19.5,22.56,60.1,,,,,
2019,rpaust,Rami Paust,3,2.0,1.67,0.33,2.67,9.0,93.1,0.33,0.33,0.33,0.0,1.0,0.0,0.33,MAD,15.33,5.33,10.0,12.91,14.33,51.16,,,,,
2019,wlewis,Wilkie Lewis,9,2.67,0.78,1.89,2.67,5.67,94.44,0.44,0.33,0.0,0.0,0.33,0.0,0.0,TOR,17.78,11.78,6.0,16.2,19.33,48.85,,,,,
2019,mfedorenk,Mark Fedorenko,11,2.73,1.36,1.36,2.64,18.27,95.71,1.45,0.55,0.0,0.36,0.82,0.0,0.45,PIT,18.36,14.73,3.64,19.3,21.91,56.85,,,,,
2019,ddeclerck,Dylan DeClerck,5,1.2,0.2,1.0,2.6,3.4,85.0,0.4,0.4,0.0,0.0,1.8,0.0,0.0,MIN,20.8,3.2,17.6,19.47,16.0,38.75,,,,,
2019,areppermu,Anson Reppermund,14,1.71,0.86,0.86,2.57,5.36,80.65,0.5,0.93,0.0,0.07,1.86,0.0,0.86,PIT,19.79,5.21,14.57,19.58,16.07,40.0,,,,,
2019,jwooten,Joel Wooten,7,2.29,0.29,2.0,2.57,3.86,84.38,0.43,0.57,0.0,0.14,1.0,0.0,0.0,ATL,16.14,6.71,9.43,17.18,14.0,51.02,,,,,
2019,nvickroy,Nathan Vickroy,7,5.29,3.57,1.71,2.57,19.29,87.1,2.43,2.57,0.0,0.57,0.43,0.0,1.29,TB,23.14,17.57,5.57,22.83,26.29,48.37,,,,,
2019,mjordan,Michael Jordan,11,3.18,0.64,2.55,2.55,11.0,94.53,1.09,0.55,0.0,0.64,0.55,0.0,0.0,MIN,20.82,17.64,3.18,22.43,27.18,54.85,,,,,
2019,kplew,Keenan Plew,13,3.46,1.69,1.77,2.54,42.23,97.34,2.23,0.92,0.0,0.08,0.08,0.0,0.08,IND,21.69,18.69,3.0,24.66,27.31,57.18,,,,,
2019,aarsenaul,André Arsenault,10,1.7,0.4,1.3,2.5,4.0,88.89,0.6,0.5,0.0,0.1,1.4,0.0,0.0,MTL,19.1,5.6,13.5,19.81,16.5,29.09,,,,,
2019,drichards1,David Richardson,10,0.9,0.3,0.6,2.5,1.7,,0.1,0.1,0.0,0.0,1.7,0.0,0.0,RAL,17.2,2.1,15.1,18.04,10.8,39.81,,,,,
2019,erasmusse,Ethan Rasmussen,2,1.5,1.5,0.0,2.5,7.5,,0.5,0.0,0.0,0.0,1.0,0.0,0.0,MIN,15.5,7.0,8.5,19.55,19.0,34.21,,,,,
2019,kwilliams,Kelvin Williams,12,1.67,0.5,1.17,2.5,3.58,95.56,0.25,0.08,0.0,0.17,1.08,0.0,0.0,ATL,16.33,3.92,12.42,15.81,11.83,42.25,,,,,
2019,mthahir,Munis Thahir,10,2.8,0.8,2.0,2.5,9.3,95.88,0.6,0.3,0.0,0.5,0.5,0.0,0.0,SJ,24.2,13.4,10.8,22.94,23.0,48.26,,,,,
2019,rchard,Ryan Chard,8,1.75,0.63,1.13,2.5,9.88,96.34,0.88,0.38,0.0,0.25,1.38,0.0,0.38,TB,22.0,12.38,9.63,20.2,21.25,40.0,,,,,
2019,sworthing,Shane Worthington,10,2.1,0.3,1.8,2.5,5.0,86.21,0.9,0.4,0.0,0.1,0.9,0.0,3.7,SEA,20.3,6.1,14.2,19.37,15.6,39.74,,,,,
2019,hgarvey,Harper Garvey,15,4.4,4.0,0.4,2.47,45.0,94.94,3.67,2.27,0.07,0.2,0.53,0.0,0.67,NY,23.47,20.0,3.47,25.9,29.27,59.91,,,,,
2019,colson,Connor Olson,13,2.77,1.0,1.77,2.46,15.85,93.21,1.31,0.92,0.0,0.08,0.69,0.0,0.15,DAL,17.77,12.23,5.54,18.47,18.08,55.74,,,,,
2019,alaviolet,Allan Laviolette,11,4.09,1.91,2.18,2.45,19.55,89.96,1.91,1.82,0.0,0.18,0.36,0.0,0.64,RAL,21.64,16.09,5.55,23.35,25.09,56.52,,,,,
2019,ztheodore,Zach Theodore,12,2.25,0.33,1.92,2.42,5.25,90.0,1.08,0.58,0.0,0.17,0.92,0.0,0.0,LA,19.42,6.83,12.58,18.55,16.67,46.5,,,,,
